"baseMean" "log2FoldChange" "lfcSE" "stat" "pvalue" "padj"
"b0262" 24.5004002868369 -0.478888665053599 0.413382856240681 -1.15846280953359 0.246675220177041 0.431876848122394
"b0264" 99.9481892996925 0.02106718317849 0.197623571794969 0.106602582815105 0.915104269473612 0.958265285543126
"b0265" 3.62768619979008 -0.369137775696566 0.954208110295438 -0.386852481878691 0.698865421346865 NA
"b0266" 68.9177931579894 0.765349997917532 0.238734570223842 3.2058616278318 0.00134658725208195 0.00665802907821116
"b0267" 9.48944226570958 0.663513806123345 0.63114441484375 1.05128682203044 0.293126877626447 0.484781880695924
"b0268" 27.6944746484649 1.51320268188397 0.383809895238438 3.94258381729295 8.06084653971331e-05 0.000537671125214385
"b0269" 73.6181550825226 0.736625943075202 0.233215977194185 3.15855693909795 0.00158552333440006 0.00769019058893023
"b0270" 38.3520071923095 0.312957775066468 0.302380206374409 1.03498102213398 0.300677774144114 0.493753786379044
"b0271" 119.978527248489 0.0142537308745058 0.18964481100782 0.0751601417342132 0.940087296903881 0.972135727480149
"b0272" 186.222830538014 -0.470352785754277 0.203296831420658 -2.31362575829346 0.0206882594968863 0.0669968268610006
"b0273" 845.835653984838 -0.464158945649354 0.353401838221973 -1.31340274851036 0.189047271853066 0.359471976628069
"b4688" 5.16230843487134 -1.26606232220548 0.870701818486933 -1.45407106695331 0.145926604168688 NA
"b0274" 68.1156870923077 -0.142020755640986 0.236010251360042 -0.601756723797257 0.54733608572003 0.737793003341226
"b0275" 11.7041522619377 -2.55503542432802 0.625375027073535 -4.08560513886268 4.396208749479e-05 0.000311731165872147
"b0276" 33.1785245251777 0.351686909583901 0.352704238090998 0.997115632880956 0.31870838575654 0.51483662314518
"b0277" 29.7934272139643 0.46577487189577 0.349608768562623 1.33227457025964 0.182769980259589 0.351381722611745
"b0278" 15.3421601022835 -0.0412562403433595 0.459918444914905 -0.0897033828486546 0.928522927658001 0.965391924245113
"b0279" 8.95273824970632 0.121202534065801 0.601203677774294 0.201599788135865 0.840229610869974 NA
"b4729" 4.97678996574345 0.122046680596799 0.811473557999484 0.150401303152353 0.880448013199051 NA
"b0280" 298.091265400952 0.484134967543243 0.151960064049015 3.18593553229278 0.00144286745184978 0.00708822545111805
"b0281" 372.577357578372 0.109990024990392 0.127657490161359 0.861602596536756 0.388906241677289 0.590834611115206
"b0282" 19.684856443984 -0.0837453936820403 0.430658239420699 -0.194459053644697 0.845816454161365 0.921434168747016
"b0283" 24.0394793059461 -0.192121524476768 0.378556500160827 -0.50751083232 0.611796437806965 0.780990643052178
"b0284" 58.1034984623837 -0.220245614917711 0.278133740789448 -0.791869459248527 0.428436796442139 0.633706738276352
"b0285" 21.7216633981163 0.264483231576659 0.403630407871523 0.65526091795553 0.5122997788007 0.708135140920269
"b0286" 13.1759964583319 -0.462272082693739 0.497656369981496 -0.928898152576499 0.352941870499302 0.551715267504431
"b0287" 975.873920717688 -0.583335332954443 0.118317439953784 -4.93025654698328 8.21216996408975e-07 8.23803506633885e-06
"b0288" 46.7727887156055 -0.169119357174871 0.274629748659337 -0.615808585925098 0.538020860037711 0.731249396271673
"b0289" 34.6144742573834 0.200817818199445 0.323348938751679 0.621056060906594 0.534562738012256 0.72759928229446
"b0290" 61.0917999659709 0.255571505273283 0.25729062037595 0.993318391863041 0.320554817419889 0.516509490800513
"b0291" 51.4405452846884 -0.12872373413587 0.259926165029743 -0.495231921423302 0.620436420201932 0.785461410404699
"b0292" 13.3923546120365 -0.532991743884733 0.50349480583412 -1.05858439393778 0.289789097321359 0.480618765733582
"b0293" 56.7831778206926 -0.0404902405230583 0.25721142278969 -0.15742007133239 0.874913796030259 0.937331265618976
"b0294" 5.6138896212955 -0.275985583629853 0.810840185543937 -0.34036988860476 0.733577991838446 NA
"b0295" 7.25788987867423 -0.149534587680736 0.670407651832419 -0.22305024006217 0.823496405375735 NA
"b4506" 8.74952472503102 -0.360299620525661 0.61605413339802 -0.584850585350881 0.558648187366101 NA
"b0296" 7.37471902525376 -0.819130774139383 0.668600312458528 -1.22514267324724 0.220521469316619 NA
"b4671" 2.54960460791772 0.91978092815851 1.29811633774815 0.708550459933396 0.478603488192186 NA
"b0298" 18.6084117140002 0.712774793598924 0.446657449747006 1.59579739239243 0.110534035683874 0.245409237141244
"b0299" 23.7674534483304 0.530718546471335 0.396349154007041 1.33901773500923 0.180564899415454 0.348017673003462
"b0301" 13.409324366405 -0.518331777969809 0.511271883738213 -1.01380849300763 0.310674141927497 0.5050939067041
"b0303" 3.92476171325204 0.669790536159534 0.90497557606759 0.740120014144458 0.459227175552683 NA
"b0304" 41.6423044604932 -0.374284897074428 0.310846233368269 -1.20408374590469 0.228557211606263 0.409730611050252
"b0305" 20.1038671784465 -0.340401966950264 0.422251530103004 -0.80615922662785 0.4201510451804 0.625074851957761
"b0306" 9.80076987715192 0.0754629276940001 0.616479520650175 0.12240946400687 0.902574743684391 0.951362567667331
"b0307" 52.8400680619546 0.330851144169905 0.260005017396156 1.27247984474778 0.203202680850319 0.379775377119766
"b0308" 37.7372413100006 0.0171877632321401 0.304260799539452 0.0564902322552117 0.95495127663209 0.980314529997443
"b0310" 6.12199419724607 -1.03624055481679 0.746983692945239 -1.38723316801075 0.165370674608468 NA
"b0311" 274.925143247438 -0.657786808501408 0.149180614407224 -4.40933167566815 1.03690115716438e-05 8.48615893507977e-05
"b0312" 395.64705563625 -0.468673884779586 0.122777151246258 -3.81727283963082 0.000134934926085193 0.000865304173653706
"b0313" 186.262772135666 -0.491563565070132 0.165916439559347 -2.96271765700651 0.00304936134205078 0.0135021327429418
"b0314" 155.376924774876 -0.593137207203013 0.176561780651785 -3.35937486025244 0.000781190225667659 0.00416998469623156
"b4730" 0.6192282635071 1.0992963844723 2.45386521318385 0.447985642636816 0.654163558373953 NA
"b0315" 105.588503548099 -1.77213521409211 0.213467235188531 -8.30167314682737 1.02655304208352e-16 3.63285715448446e-15
"b0316" 80.2752008940519 -0.140910567010543 0.218920846818515 -0.643659884649348 0.519796008375927 0.714509590148937
"b0317" 6.37499093069365 -0.446849997650464 0.762435801891305 -0.586082128543812 0.557820325370396 NA
"b0318" 13.9117072539872 -0.566605857446955 0.517586573246065 -1.09470741076891 0.273644840900817 0.461303282079919
"b0319" 3.89818106135971 0.701312119702341 0.915694063260253 0.765880382805342 0.44374747942173 NA
"b0320" 16.5637341631982 -0.352784795825769 0.451448901745273 -0.781450114203236 0.434537806202413 0.638524988583477
"b0321" 24.9885205342133 -0.0820807214457338 0.388102805197356 -0.211492213780816 0.832503207313047 0.916688924906501
"b0322" 5.33868865465642 -0.158578693299556 0.779398428262908 -0.203462936989737 0.838773211767932 NA
"b0323" 12.5308438470902 0.0119608665810021 0.525179085216768 0.0227748341807353 0.981829882231624 0.992739103145309
"b0324" 162.74952840497 0.193214344753367 0.174546388141695 1.1069512627011 0.268315000553861 0.455170853136643
"b0325" 335.482148477791 -0.772422153527555 0.142732302369299 -5.41168425581076 6.24347060605255e-08 7.52761661083055e-07
"b0326" 4.65247131094366 -0.00456232012436178 0.924208657820914 -0.00493646113975902 0.99606128986843 NA
"b0327" 9.6740661499485 -0.747716359452164 0.609703596510322 -1.22636042124693 0.220063073160165 0.398239140917685
"b0328" 12.0306531512293 0.369879389244375 0.556298220910029 0.664894071815118 0.506118247700556 0.704180539756653
"b0329" 143.507724843352 -0.991324612684594 0.212956626454 -4.65505407928092 3.23895681926372e-06 2.93348174484027e-05
"b0330" 27.779845300846 -0.564133503800436 0.364484548086669 -1.54775698108962 0.121680817414057 0.262881538744795
"b0331" 7.38313104354431 -0.383018580942361 0.712559114466402 -0.537525340938461 0.590904785467265 NA
"b0333" 8.99977951465263 0.0349136091227592 0.616107057464945 0.0566680882806569 0.954809595012811 NA
"b0334" 9.77032430818682 -0.315998583172395 0.590792259290971 -0.534872585418833 0.592737966437323 0.770035522679622
"b0335" 24.2231454836716 -0.283059788946952 0.37304885430482 -0.758774047100176 0.447987733169637 0.65351492983754
"b0336" 728.900051778111 -1.19433346641478 0.175687562445462 -6.79805360032547 1.06042005784079e-11 2.23067857325825e-10
"b0337" 1267.84953540908 -0.910025781281548 0.136110426862358 -6.68593731031211 2.29451241018825e-11 4.68963980306924e-10
"b0338" 51.4683463629474 -0.270738678755203 0.26909343761296 -1.00611401436184 0.314360727986098 0.509104534899519
"b0339" 20.551658196709 0.334087035539837 0.414029725657841 0.806915578365816 0.419715122940735 0.624771224483678
"b0340" 23.1035559934709 0.702291951015553 0.410514212571185 1.71076159974308 0.0871251310237568 0.207990162881198
"b0341" 25.8976015228554 0.546929102923698 0.366741623865241 1.49131995752047 0.135877511618236 0.285971282711948
"b0342" 18.018929243921 0.723809394637292 0.451134293175388 1.60442113487457 0.108621255441921 0.242352853647999
"b0343" 17.1208472261096 -0.427736193077841 0.447961433137036 -0.954850488093229 0.339653311120843 0.537760959032254
"b0344" 45.1532097268448 -0.475219988357435 0.28153847482575 -1.68793976969421 0.0914227913951415 0.215026405361373
"b0345" 222.790881341263 -0.369451705872215 0.145598817938874 -2.53746363536633 0.0111658967869256 0.0407603223683186
"b0346" 149.939437667503 -1.07873195697368 0.18344773139164 -5.88032323316502 4.09466080912189e-09 6.06581147769917e-08
"b0347" 12.5870270912628 -1.00168205599376 0.526746216741232 -1.90164072215036 0.0572181403464121 0.151655847714277
"b0348" 8.26227694429324 -0.610839356597756 0.674447567403537 -0.905688427269954 0.365100789603302 NA
"b0349" 20.816442270892 -0.749616749617194 0.425116747689869 -1.76331973202819 0.0778465791498537 0.192202600459135
"b0350" 18.4897377059463 -0.105647812126306 0.416152218176624 -0.253868194165113 0.79959738733775 0.899033952191678
"b0351" 22.2266581204647 -1.08244812044055 0.423853200147173 -2.55382788207024 0.0106545910180585 0.0392688976576853
"b0352" 29.8069866767627 -0.623961114683337 0.360587079834041 -1.73040341592525 0.0835582239687804 0.202854060142114
"b0353" 33.2703764131129 0.0838370325778235 0.328238780075228 0.255414770182271 0.79840276407045 0.898555760976814
"b0354" 137.488877972112 0.0489399479300907 0.174093323861852 0.281113295125124 0.778623504147384 0.888597278683352
"b0355" 199.063489476492 0.372523830272572 0.156714314068065 2.3770887330099 0.0174498898651068 0.0591254247025161
"b0356" 763.801730048115 1.15375622309463 0.119162329825288 9.68222276944597 3.58828248884511e-22 2.2482648643223e-20
"b0357" 156.095737066172 1.05124740357363 0.170480017306553 6.16639662631721 6.98637167504186e-10 1.17629570669648e-08
"b0358" 13.9824060993766 0.42102569246977 0.495326597313921 0.84999613336519 0.395327235980992 0.597918755805047
"b0360" 16.5772765956642 0.433214599284289 0.455531816619142 0.95100843339443 0.341600094796157 0.540117311779563
"b0361" 109.471091489924 0.416508104884753 0.19012901906259 2.1906603575735 0.0284763798386162 0.0864469608762439
"b0363" 18.5965676931304 -0.540382269921586 0.430989986497699 -1.25381629933639 0.209908783416429 0.387196607247873
"b4731" 0.17604455432449 -1.3368111762332 4.0804728567969 -0.327611829106142 0.743205176809969 NA
"b0364" 3.6098728953713 -0.367591619857114 0.947186855087891 -0.388087754683847 0.697951093532154 NA
"b0365" 25.3844975488646 0.864547770245631 0.380542506265723 2.27188226285013 0.0230936224835868 0.0732479876616338
"b0366" 21.5975833120926 0.595198100385397 0.425788076487472 1.39787404404432 0.162150894332295 0.323286759592088
"b0367" 13.629601081592 0.442260645879293 0.500354200585067 0.883895139407554 0.376752821314588 0.575979713225742
"b0368" 40.8810456293439 0.51279046671642 0.30176859635345 1.69928373234638 0.0892657361893057 0.211932746835965
"b0369" 747.949081472239 0.24972318748605 0.145196884192238 1.71989356986077 0.08545178958115 0.205523456777011
"b0372" 70.6763200334629 0.394226968291688 0.234921565396727 1.67812166424964 0.0933233502673926 0.21802068748287
"b0373" 1.66321586249385 0.256687682284407 1.37414621063573 0.186797940639558 0.851819061629608 NA
"b0375" 11.1645013920223 -0.326752912092173 0.5933422545949 -0.550698874994604 0.581840115960778 0.76209490171422
"b0376" 250.870580737052 0.185083081352095 0.146674049601388 1.26186658004664 0.206996799412045 0.383863060336165
"b0377" 129.378721328615 -0.110283939940846 0.180863511009095 -0.60976334765115 0.542018584344343 0.734087536982311
"b0378" 169.354978445365 0.0427695828178753 0.159525531052187 0.268104939289522 0.788618543970884 0.893861232223226
"b0379" 26.067674137443 0.44167318805258 0.361670117698905 1.22120453540007 0.222008587465398 0.40062172865569
"b0380" 32.2335651242253 0.936388708373103 0.332829637211804 2.81341744748894 0.00490179705018087 0.020263765738976
"b0381" 389.258580022395 0.196648132182585 0.130927288638806 1.50196444321921 0.133106291923103 0.281547540910875
"b0382" 238.434139059508 -0.0336851382567325 0.157672645439691 -0.213639710063829 0.830828030091098 0.916428493797454
"b0383" 285.972879171598 0.200259248885885 0.147728084715058 1.35559361831672 0.175228503445073 0.341206053357414
"b0384" 60.7755758616671 -0.221724451878529 0.245307970187274 -0.903861589614309 0.366068798625979 0.56392297173089
"b0385" 37.1073051286593 0.113907841888901 0.317567394966118 0.358688718346083 0.719827969006087 0.849392558672821
"b0386" 255.968886873418 -0.284634967274708 0.166058526848227 -1.71406414760536 0.0865169454048754 0.206966471681848
"b0387" 84.5012611770561 0.536957312102151 0.212472571392849 2.5271841376144 0.0114981199849145 0.0416660768963338
"b0388" 738.634553863479 -0.038426474706173 0.136696105838419 -0.281108773878276 0.778626971823796 0.888597278683352
"b0389" 372.132547859338 -0.120467703040854 0.131760745376577 -0.914291298949113 0.36056380137797 0.559965399783259
"b0390" 81.5256081909814 -0.590233891009607 0.223169457231243 -2.64477898692929 0.00817442895223206 0.0313366774878946
"b0391" 267.47663645028 -0.422683577266916 0.137559160827231 -3.07274030115516 0.00212102985253796 0.00996688555884513
"b4732" 19.7443718634569 0.171499757618218 0.457717703375026 0.374684562894658 0.707895074314965 0.841488562192725
"b0393" 316.125444541447 0.04802056886147 0.141821981299836 0.338597503866107 0.734912963269012 0.860023682061899
"b0394" 152.285729517371 -0.105995258356418 0.176196251044487 -0.601574992249156 0.547457079402333 0.737793003341226
"b0396" 99.1970831625828 0.178462688162167 0.201994656594126 0.883502025109296 0.376965088854264 0.57607379832107
"b0397" 439.056532645151 0.28037895635136 0.120406266842717 2.32860766888165 0.0198798594258227 0.0653317478293158
"b0398" 185.202583846069 0.254035537067953 0.162367629118565 1.56457009594227 0.117683745225749 0.25672789626302
"b0399" 139.632195593398 0.611597044411172 0.184848726952016 3.30863541500037 0.000937518347078764 0.00490177171345422
"b0400" 125.380670313053 0.499839304998797 0.190046684352019 2.6300869531244 0.00853630313391748 0.0325606293191942
"b0401" 310.462421935956 -0.601483268839803 0.136074482973157 -4.42025026072269 9.85866615076748e-06 8.12065129918822e-05
"b0402" 220.945748052298 -0.40767131948189 0.15677268033211 -2.60039771354468 0.00931157737021643 0.0349939515329078
"b0403" 255.578127870681 0.39137129997913 0.154087835710117 2.5399234026196 0.0110876748884259 0.0405910856547548
"b0404" 100.172853515999 0.583123449872686 0.21379762932862 2.72745517199533 0.00638249292627999 0.0253838584435402
"b0405" 249.671705126658 -0.142793486625944 0.146524059151747 -0.974539522400624 0.329788725369089 0.525845852465857
"b0406" 761.225410986913 -0.270486068562448 0.111179210176667 -2.43288352321119 0.01497911859766 0.0517165232883979
"b0407" 1031.49785946394 0.0407098175082723 0.1069202747007 0.380749279051428 0.703389298724564 0.837754409387748
"b0408" 2328.43250259554 5.79349391090169e-05 0.0959813111789594 0.000603606456271428 0.999518391756985 0.99992733555343
"b0409" 1072.49600044569 -0.0796598578954773 0.0997616700718338 -0.798501647357326 0.424579437556989 0.630158266851795
"b0410" 96.7787518737429 -0.624481048990635 0.226213312116241 -2.7605848795925 0.00576979627966152 0.0233356205088533
